startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,userLanguage,QID2,QID24,QID24_4_TEXT,QID202,QID202_5_TEXT,QID27_1,QID128,QID128_2_TEXT,QID130,QID209,QID209_4_TEXT,QID210,QID210_4_TEXT,QID177_7,QID177_8,QID177_9,QID177_10,QID177_11,QID177_12,QID177_14,QID177_15,QID177_16,QID177_17,QID211_FIRST_CLICK,QID211_LAST_CLICK,QID211_PAGE_SUBMIT,QID211_CLICK_COUNT,QID213,QID214_1,QID214_2,QID214_3,QID214_4,QID214_5,QID215_1,QID216,QID204_1,QID204_4,QID204_5,QID204_6,QID204_7,QID204_8,QID204_9,QID204_10,QID204_11,QID204_12,QID204_13,QID204_14,QID204_15,QID204_16,QID204_17,QID204_18,QID204_19,QID204_20,QID204_21,QID204_22,QID204_23,QID204_24,QID206_1,QID206_4,QID206_5,QID206_6,QID206_7,QID206_8,QID206_9,QID206_10,QID206_11,QID206_12,QID206_13,QID206_14,QID206_15,QID206_16,QID206_17,QID206_18,QID206_19,QID206_20,QID206_21,QID206_22,QID206_23,QID206_24,QID183_47,QID183_52,QID183_55,QID183_50,QID183_41,QID183_48,QID183_13,QID183_51,QID183_42,QID183_44,QID183_49,QID183_53,QID183_45,QID183_46,QID183_54,QID183_43,QID183_DO_1,QID183_DO_2,QID183_DO_3,QID183_DO_4,QID183_DO_5,QID183_DO_6,QID183_DO_7,QID183_DO_8,QID183_DO_9,QID183_DO_10,QID183_DO_11,QID183_DO_12,QID183_DO_13,QID183_DO_14,QID183_DO_15,QID183_DO_16,QID150_1,FL_62_DO_control_high,FL_62_DO_control_low,FL_60_DO_SDO7,FL_60_DO_EDO
09.04.23 22:32,09.04.23 23:12,0,154.67.25.73,100,2414,1,09.04.23 23:12,R_3eqcLCKhxpD1LFG,,,,,-21.3427,55.4792,anonymous,EN-GB,1,2,,2,,51,2,2,2,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,13.822,192.296,193.017,16,1,1,,1,1,,61,4,,1,,,1,1,,1,1,,,,1,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,7,1,7,1,7,7,7,1,1,7,1,12,13,5,16,1,15,4,2,10,14,3,8,9,6,11,7,2,1,,2,1
03.04.23 04:26,03.04.23 04:29,0,85.3.131.75,13,193,0,10.04.23 04:29,R_1BqvP82szapqHeN,,,,,,,anonymous,EN-GB,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 02:01,11.04.23 02:14,0,93.22.39.83,100,806,1,11.04.23 02:14,R_ulwu6g8MqMcvmwx,,,,,48.8323,2.4075,anonymous,EN-GB,1,2,,2,,24,1,,1,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,76.879,231.961,233.247,9,1,1,,1,1,,40,4,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,1,,1,,1,1,1,,1,,,,,,1,4,3,4,1,6,2,6,1,5,4,7,1,1,2,2,11,5,3,2,1,15,8,9,10,14,6,13,16,12,4,7,1,,1,1,2
11.04.23 02:07,11.04.23 02:17,0,176.137.74.194,100,625,1,11.04.23 02:17,R_1hROfYleFS6AzAi,,,,,45.7663,4.8883,anonymous,EN-GB,1,2,,2,,23,1,,3,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,23.761,69.627,71.502,12,1,1,,1,1,,35,3,1,1,,,,,1,,,,1,1,1,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,2,6,1,7,1,7,1,7,7,7,2,3,5,1,1,12,7,11,15,8,10,9,5,3,2,6,13,4,14,16,2,1,,2,1
11.04.23 02:09,11.04.23 02:22,0,91.178.186.127,100,787,1,11.04.23 02:22,R_Xu2HOv668ZzGmc1,,,,,50.458,3.9524,anonymous,EN-GB,1,2,,2,,52,2,2,4,3,,3,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,143.887,178.212,180.435,2,1,1,,1,1,,53,5,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,1,1,1,,,,1,,1,,,1,,,4,5,4,6,1,5,4,6,1,6,5,5,6,5,5,2,8,10,13,5,1,9,12,3,15,4,2,7,11,6,16,14,4,,1,1,2
11.04.23 02:34,11.04.23 02:46,0,80.215.217.40,100,664,1,11.04.23 02:46,R_30w0YKxDWSm804x,,,,,45.748,4.85,anonymous,EN-GB,1,2,,2,,23,1,,1,2,,2,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,17.7,112.056,112.848,12,1,1,,1,1,,51,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,1,1,,,,1,1,1,1,,1,,,4,4,4,6,2,6,3,5,1,2,6,6,2,5,2,3,2,4,15,14,10,13,6,9,8,12,5,1,7,16,11,3,5,,1,2,1
11.04.23 02:30,11.04.23 02:46,0,82.66.107.12,100,923,1,11.04.23 02:46,R_3qJx5Ry8qYYjkrc,,,,,48.8582,2.3387,anonymous,EN-GB,1,2,,1,,23,1,,1,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,138.916,138.916,140.211,1,1,1,,1,1,,45,2,1,1,,1,,1,1,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,6,3,6,2,7,1,7,1,5,6,6,2,3,6,4,12,6,7,8,13,2,14,4,9,5,3,1,16,10,15,11,3,1,,2,1
11.04.23 02:46,11.04.23 02:56,0,80.214.125.228,100,626,1,11.04.23 02:56,R_29h0D4AqBxjQXl1,,,,,48.8323,2.4075,anonymous,EN-GB,1,2,,2,,22,1,,1,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.811,89.478,90.452,34,1,1,,1,1,,45,4,1,1,,1,1,1,1,,,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,5,1,7,1,6,1,7,7,7,4,2,7,5,1,16,6,8,15,12,10,14,11,5,13,3,2,9,4,7,1,1,,2,1
11.04.23 03:01,11.04.23 03:11,0,89.94.68.200,100,585,1,11.04.23 03:11,R_24cOgnUeJ1sCRAJ,,,,,44.594,4.952,anonymous,EN-GB,1,2,,2,,23,1,,3,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,2.589,118.624,120.157,36,1,1,,1,1,,50,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,1,,,1,1,1,1,1,1,7,1,7,1,7,1,6,1,7,7,7,3,1,7,5,10,2,15,8,16,12,13,7,3,14,5,6,4,11,1,9,7,,1,2,1
11.04.23 03:19,11.04.23 03:29,0,82.212.169.3,100,638,1,11.04.23 03:29,R_dheQYlskaee0ESJ,,,,,50.7151,4.3945,anonymous,EN-GB,1,2,,2,,57,1,,2,3,,3,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,124.874,124.874,126.407,1,1,1,,1,1,,29,4,1,1,,1,,1,1,,,1,,1,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,1,5,4,5,4,4,4,6,3,4,4,4,15,7,1,8,16,2,6,4,12,13,10,5,9,14,11,3,1,1,,1,2
11.04.23 03:56,11.04.23 04:09,0,178.51.8.185,100,792,1,11.04.23 04:09,R_3fZUEuMC3eINEKy,,,,,50.879,4.3525,anonymous,EN-GB,1,2,,2,,60,2,3,6,3,,3,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,6.318,162.661,163.7,34,1,1,,1,1,,25,8,1,1,1,1,,1,1,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,7,1,7,2,7,1,7,7,7,1,1,6,2,12,3,4,2,15,1,11,14,9,6,8,16,10,7,5,13,4,1,,1,2
11.04.23 04:21,11.04.23 04:41,0,81.185.162.193,100,1155,1,11.04.23 04:41,R_3kozdvELUF43pEM,,,,,45.748,4.85,anonymous,EN-GB,1,1,,2,,19,1,,1,2,,3,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,7.423,140.111,141.826,18,1,1,,1,1,,75,5,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,1,,,,,,1,,,1,1,,,,2,5,4,6,3,6,4,4,4,2,5,7,4,5,6,6,4,6,15,13,5,14,16,3,11,1,10,2,8,9,12,7,4,,1,1,2
11.04.23 04:16,11.04.23 04:43,0,85.201.162.5,100,1646,1,11.04.23 04:43,R_UaNwqkUm3yrvzbj,,,,,50.8873,3.9972,anonymous,EN-GB,1,1,,2,,24,1,,3,3,,3,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,194.659,194.659,198.001,1,1,1,,1,1,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,1,,,1,1,1,,,1,1,,1,6,4,1,7,1,6,2,7,4,2,5,7,1,5,3,1,7,15,13,8,5,3,1,10,12,2,4,16,14,11,6,9,2,,1,1,2
04.04.23 05:47,04.04.23 05:47,0,128.179.146.199,3,11,0,11.04.23 05:47,R_1jNbead0drUDmUM,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 05:58,11.04.23 06:11,0,92.184.124.84,100,795,1,11.04.23 06:11,R_54j30UPYTkwu5BD,,,,,48.8582,2.3387,anonymous,EN-GB,1,2,,2,,25,1,,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,14.697,144.392,146.201,13,1,1,,1,1,,60,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,,1,1,,,1,,,,,1,,1,1,4,4,6,1,7,3,7,1,2,4,7,5,2,3,1,10,16,11,15,14,4,12,9,8,6,13,1,7,2,3,5,7,,1,2,1
04.04.23 06:14,04.04.23 06:18,0,128.179.148.61,81,244,0,11.04.23 06:34,R_3EcZELmvyZ4GpSc,,,,,,,anonymous,EN-GB,1,1,,2,,23,1,,1,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2
04.04.23 06:18,04.04.23 06:52,0,128.179.148.61,81,2032,0,11.04.23 06:52,R_1rNzwH1QLVF5pYP,,,,,,,anonymous,EN-GB,1,1,,2,,23,1,,1,,,,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,1,1,1,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,5,13,16,7,8,2,4,6,10,15,3,11,9,12,1,,1,,1,2
04.04.23 06:25,04.04.23 06:52,0,128.179.148.61,90,1616,0,11.04.23 06:52,R_3HBLgdgPBIPPhmG,,,,,,,anonymous,EN-GB,1,1,,2,,36,1,,2,,,,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,1
04.04.23 06:28,04.04.23 06:52,0,128.179.148.61,97,1471,0,11.04.23 06:52,R_r0ZcciY8RoNUSS5,,,,,,,anonymous,EN-GB,1,3,,2,,40,1,,1,,,,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,2,5,4,11,16,14,1,10,7,6,13,3,9,12,15,4,,1,1,2
11.04.23 06:56,11.04.23 07:17,0,86.243.217.214,100,1271,1,11.04.23 07:17,R_1kZZzR4rCFXz6Tr,,,,,48.9709,7.9907,anonymous,EN-GB,1,2,,2,,76,2,3,5,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,53.478,218.982,221.188,7,1,1,,1,1,,60,6,1,1,,1,,1,1,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,4,2,4,1,6,4,7,6,4,4,2,6,1,1,6,8,2,15,1,12,6,16,5,3,7,10,9,4,13,11,14,1,1,,1,2
11.04.23 07:26,11.04.23 07:56,0,90.119.227.53,100,1798,1,11.04.23 07:56,R_1g8AdeAMvsAFDMT,,,,,45.4266,4.8333,anonymous,EN-GB,1,1,,2,,54,2,3,3,2,,3,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,23.378,150.596,152.014,32,1,1,,1,1,,51,3,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,1,,1,,,1,,,1,,,1,1,1,7,1,7,1,7,1,7,3,5,6,7,2,1,7,5,9,7,16,12,2,3,14,11,1,5,4,8,15,6,13,10,3,,1,1,2
11.04.23 08:03,11.04.23 08:07,0,37.167.243.144,100,250,1,11.04.23 08:07,R_2BbS8dNg71QaY9m,,,,,48.8582,2.3387,anonymous,EN-GB,1,2,,2,,22,1,,1,2,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.493,13.2,13.506,5,1,1,,1,1,,70,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,1,1,,,1,,1,,,1,1,1,1,,3,3,5,5,1,6,5,6,3,3,5,5,5,2,3,6,16,10,15,1,8,12,3,11,2,7,13,6,9,14,5,4,4,,1,1,2
11.04.23 10:08,11.04.23 10:19,0,178.51.32.117,100,630,1,11.04.23 10:19,R_25AzZI3gXPYDmv2,,,,,50.8274,4.348,anonymous,EN-GB,1,2,,2,,44,2,4,2,3,,3,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,7.632,92.524,93.318,22,1,1,,1,1,,16,3,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,1,1,1,,,,1,,,,,1,,,1,5,1,6,2,7,2,7,1,6,6,7,1,4,7,2,9,3,11,8,6,13,5,16,14,7,4,2,10,12,15,1,2,,1,2,1
11.04.23 10:18,11.04.23 10:26,0,82.66.107.12,100,471,1,11.04.23 10:26,R_RXnj7BgB8UAMkwN,,,,,48.8582,2.3387,anonymous,EN-GB,1,1,,2,,23,1,,3,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,5.077,97.081,108.837,19,1,1,,1,1,,40,5,,1,,1,,1,1,1,,,,,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,7,1,7,2,5,2,7,7,7,7,2,7,7,10,7,15,4,16,11,14,5,13,3,1,8,12,2,9,6,4,1,,2,1
11.04.23 10:22,11.04.23 10:29,0,89.90.58.22,100,433,1,11.04.23 10:30,R_74llrwqlVqAR2dX,,,,,44.9327,4.8841,anonymous,EN-GB,1,2,,2,,23,1,,1,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,9.551,92.29,92.997,31,1,1,,1,1,,24,2,1,1,,,1,1,1,,,,,1,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,7,1,7,1,7,7,7,5,1,7,1,10,5,3,11,12,6,13,2,9,7,8,16,1,4,15,14,4,1,,1,2
04.04.23 10:40,04.04.23 11:26,0,213.55.224.14,97,2765,0,11.04.23 11:26,R_2VealTZOwYbVt3d,,,,,,,anonymous,EN-GB,1,1,,2,,23,1,,1,,,,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,1,,,1,1,1,,,,1,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,7,2,7,1,1,7,7,1,3,6,1,6,8,2,4,16,1,5,10,12,13,14,11,15,7,9,3,5,1,,2,1
04.04.23 11:34,04.04.23 11:34,0,178.39.190.162,13,12,0,11.04.23 11:34,R_2YldVtE6HBkucIF,,,,,,,anonymous,EN-GB,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.04.23 11:36,04.04.23 11:38,0,178.39.190.162,71,134,0,11.04.23 11:38,R_1IzO9G1cmI7frkR,,,,,,,anonymous,EN-GB,1,1,,2,,17,1,,1,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
11.04.23 09:41,11.04.23 11:58,0,80.200.208.148,100,8193,1,11.04.23 11:58,R_3mZXmWyGN71p8vD,,,,,50.4856,4.1894,anonymous,EN-GB,1,2,,2,,53,2,2,2,3,,3,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,95.8,95.8,96.807,1,1,1,,1,1,,35,3,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,1,,,,,1,,,1,,1,1,,4,4,2,4,1,4,4,5,2,5,4,5,4,1,3,4,14,1,11,13,15,5,4,9,16,2,7,6,10,12,3,8,2,,1,1,2
11.04.23 12:31,11.04.23 12:41,0,37.251.55.131,100,649,1,11.04.23 12:41,R_3iDqOgE0kKT942X,,,,,51.8059,5.2002,anonymous,EN-GB,1,2,,2,,22,1,,3,4,Pays Bas,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,66.76,196.192,197.269,3,1,1,,1,1,,60,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,,1,,,,,,1,1,1,1,,,6,7,3,6,2,7,2,7,2,7,7,5,1,5,4,2,1,4,13,6,9,2,7,15,14,16,3,11,8,5,12,10,3,,1,2,1
11.04.23 13:47,11.04.23 13:59,0,91.57.53.197,100,726,1,11.04.23 13:59,R_2t6jtDmQK4Go2G2,,,,,48.8795,8.6979,anonymous,EN-GB,1,1,,2,,25,1,,2,4,Allemagne,3,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,1.553,157.096,158.149,38,1,1,,1,1,,70,5,1,1,,1,,1,,1,,,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,5,2,6,6,6,5,7,3,7,3,6,1,5,15,4,16,13,5,11,12,2,6,14,3,1,10,9,8,7,2,1,,1,2
11.04.23 13:31,11.04.23 14:04,0,92.184.112.147,100,1929,1,11.04.23 14:04,R_UYZ3Y5c2V5qISUV,,,,,48.8582,2.3387,anonymous,EN-GB,1,1,,2,,30,1,,2,2,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,9.794,277.155,281.896,20,1,1,,1,1,,40,3,,1,,1,1,1,1,,,,,,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,5,1,3,2,4,1,5,4,5,2,1,1,4,9,12,4,13,11,6,1,3,8,2,10,7,16,5,15,14,4,1,,2,1
11.04.23 13:54,11.04.23 14:11,0,95.182.183.173,100,1047,1,11.04.23 14:11,R_3nTLqAtLHkgWQb7,,,,,50.5105,4.2376,anonymous,EN-GB,1,2,,2,,55,2,3,2,3,,3,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,1.088,15.866,16.498,7,1,1,,1,1,,10,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,1,1,1,,,1,,1,1,,1,,,4,4,4,5,1,6,3,7,4,4,4,4,3,1,5,4,2,9,16,6,11,12,5,8,13,1,4,3,7,10,14,15,3,,1,1,2
12.04.23 01:03,12.04.23 01:24,0,92.184.100.118,100,1261,1,12.04.23 01:24,R_2q1sctOnvq1c6wa,,,,,48.8582,2.3387,anonymous,EN-GB,1,1,,1,,30,1,,2,1,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,6.335,235.22,236.006,44,1,1,,1,1,,80,6,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,,1,,,,,1,,,,,,1,,1,3,4,4,4,3,6,4,4,5,3,4,2,4,2,3,2,11,7,5,12,15,3,9,16,1,14,4,6,13,10,8,6,,1,2,1
12.04.23 01:57,12.04.23 02:09,0,176.180.147.120,100,757,1,12.04.23 02:09,R_10MjjbivEbjDlBM,,,,,48.5855,7.7418,anonymous,EN-GB,1,2,,2,,23,1,,1,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,5.645,81.109,81.786,17,1,1,,1,1,,30,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,1,,,,1,,1,,1,1,,,1,6,4,7,1,7,4,6,1,3,6,7,2,1,2,1,9,5,6,7,11,15,13,16,8,14,12,2,1,3,4,10,2,,1,2,1
12.04.23 03:27,12.04.23 03:33,0,46.193.67.108,100,417,1,12.04.23 03:33,R_3G9btUYNLIQVF1l,,,,,48.7144,2.2463,anonymous,EN-GB,1,1,,2,,21,1,,1,1,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.274,5.093,5.801,2,1,1,,1,1,,25,3,1,1,,1,1,1,1,,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,7,6,7,2,7,2,7,1,7,7,7,2,2,3,3,16,13,4,5,7,6,14,10,8,12,1,11,3,2,15,9,3,1,,1,2
12.04.23 05:57,12.04.23 06:05,0,128.179.198.196,100,518,1,12.04.23 06:05,R_3khQD0F6JP9UI0O,,,,,46.5217,6.5449,anonymous,EN-GB,1,1,,1,,22,1,,1,1,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,1.262,98.186,98.925,25,1,1,,1,1,,46,4,1,,1,1,1,,1,,,,,,1,,,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,3,5,2,6,4,7,3,6,2,4,7,5,2,5,5,5,3,12,14,1,4,2,11,8,16,9,15,10,5,13,6,7,2,1,,1,2
12.04.23 07:45,12.04.23 07:54,0,83.217.132.180,100,531,1,12.04.23 07:54,R_2RNYsPsDsjWenEt,,,,,50.8534,4.347,anonymous,EN-GB,1,2,,2,,45,2,3,6,3,,3,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,6.111,67.961,68.502,14,1,1,,1,1,,20,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,1,1,1,,,,1,,,,,1,1,,1,7,1,7,1,7,1,7,1,7,7,6,1,5,7,2,3,10,15,16,6,5,9,1,12,13,2,8,11,14,4,7,3,,1,1,2
12.04.23 09:48,12.04.23 10:00,0,213.211.162.236,100,713,1,12.04.23 10:00,R_Z2Di7JdOXC9l3LH,,,,,51.075,4.2948,anonymous,EN-GB,1,1,,2,,55,2,3,2,3,,3,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,25.835,102.442,103.216,11,1,1,,1,1,,40,3,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,1,1,1,,,,1,,1,,,1,,,1,4,2,7,1,6,5,7,1,3,7,7,5,1,2,6,5,12,13,8,4,3,9,7,15,1,2,14,16,10,6,11,2,,1,1,2
12.04.23 10:23,12.04.23 10:37,0,109.130.132.0,100,848,1,12.04.23 10:37,R_2zCML4BttqxjYV5,,,,,50.3873,3.9165,anonymous,EN-GB,1,1,,2,,56,2,2,2,3,,3,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,97.402,97.402,99.11,1,1,1,,1,1,,55,2,1,1,,1,,1,,,1,,,1,,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,6,1,6,4,5,5,1,3,4,3,3,2,4,6,2,5,6,7,1,13,4,11,2,15,16,3,14,12,10,9,8,5,2,1,,1,2
05.04.23 12:21,05.04.23 12:28,0,194.230.158.227,60,383,0,12.04.23 12:28,R_29fPC3ci1QDaP0o,,,,,,,anonymous,EN-GB,1,1,,2,,24,1,,3,1,,1,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.781,126.2,126.672,58,1,1,,1,1,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.04.23 12:30,05.04.23 12:31,0,62.202.188.144,7,35,0,12.04.23 12:31,R_3es5uTYzSxRnZvo,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.04.23 11:54,05.04.23 12:42,0,62.202.188.144,60,2834,0,12.04.23 12:42,R_3O7eWgPhgGjdRyM,,,,,,,anonymous,EN-GB,1,1,,2,,56,2,2,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,19.787,254.003,255.641,19,1,1,,1,1,,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.04.23 12:28,05.04.23 12:47,0,194.230.158.227,60,1148,0,12.04.23 12:47,R_ThHAyqj0REzZuqR,,,,,,,anonymous,EN-GB,1,1,,1,,24,1,,3,1,,1,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.545,1.306,1.602,3,1,1,,1,1,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
